job_id,depth,seed,k,obj_val,time
15040818,8.0,22.0,2.0,7.0,4.08
15041091,8.0,25.0,11.0,6.63157894736842,5.41
15041437,9.0,9.0,6.0,6.8108108108108105,9.52
15040061,6.0,16.0,7.0,6.6607929515418505,9.11
15040397,7.0,22.0,3.0,7.0,4.23
15041074,8.0,8.0,11.0,6.72,11.47
15041216,8.0,30.0,15.0,6.359621451104101,7.71
15041855,10.0,6.0,5.0,6.653465346534654,9.43
15041772,10.0,13.0,2.0,8.0,4.56
15040353,7.0,8.0,2.0,9.0,3.76
15040875,8.0,19.0,4.0,7.0,5.88
15039765,5.0,22.0,12.0,5.668711656441718,6.22
15041925,10.0,16.0,7.0,6.6607929515418505,32.82
15041889,10.0,10.0,6.0,6.319749216300941,11.39
15039976,6.0,21.0,4.0,7.0,4.36
15040848,8.0,22.0,3.0,6.999999999199999,4.85
15041551,9.0,2.0,10.0,7.322033898305085,16.9
15040063,6.0,18.0,7.0,6.857142857142858,5.83
15039971,6.0,16.0,4.0,7.0,4.66
15041011,8.0,5.0,9.0,6.146341463414634,7.27
15039567,5.0,4.0,6.0,6.0,5.19
15039934,6.0,9.0,3.0,9.0,3.91
15041639,9.0,30.0,12.0,6.359621451104101,8.63
15040669,7.0,24.0,12.0,6.72,8.44
15039874,6.0,9.0,1.0,9.0,3.61
15039730,5.0,17.0,11.0,6.222222222222222,6.1
15041753,10.0,24.0,1.0,9.0,3.71
15040955,8.0,9.0,7.0,6.810810810810811,7.5
15040365,7.0,20.0,2.0,8.0,3.86
15041140,8.0,14.0,13.0,6.445012787723785,12.08
15039538,5.0,5.0,5.0,6.146341463414635,6.97
15039826,5.0,23.0,14.0,6.596858638743456,5.83
15040497,7.0,2.0,7.0,7.322033898305085,8.03
15040742,7.0,7.0,15.0,6.121457489878543,7.64
15041582,9.0,3.0,11.0,5.952755905511811,14.55
15040849,8.0,23.0,3.0,8.0,4.77
15039861,5.0,28.0,15.0,6.054054054054054,4.49
15041208,8.0,22.0,15.0,5.694915254237288,49.15
15039813,5.0,10.0,14.0,6.319749216300941,5.16
15040019,6.0,4.0,6.0,6.0,5.18
15040953,8.0,7.0,7.0,6.121457489878543,5.69
15041512,9.0,23.0,8.0,6.596858626728169,11.27
15039476,5.0,3.0,3.0,7.0,12.72
15039960,6.0,5.0,4.0,7.0,5.37
15040146,6.0,11.0,10.0,6.3197492163009406,4.92
15040529,7.0,4.0,8.0,5.976284584980239,9.23
15040968,8.0,22.0,7.0,5.694915254237288,25.2
15040258,6.0,3.0,14.0,5.95275590551181,9.39
15040980,8.0,4.0,8.0,5.976284584980238,12.7
15039894,6.0,29.0,1.0,8.0,3.44
15040915,8.0,29.0,5.0,6.999999221444444,10.62
15039641,5.0,18.0,8.0,6.857142857142857,4.75
15040154,6.0,19.0,10.0,6.3596214511041005,5.6
15040573,7.0,18.0,9.0,6.857142857142858,5.37
15041916,10.0,7.0,7.0,6.1214574898785425,6.42
15040359,7.0,14.0,2.0,8.0,3.96
15042022,10.0,23.0,10.0,6.5968586387434565,20.4
15041839,10.0,20.0,4.0,7.0,7.05
15040535,7.0,10.0,8.0,6.3197492163009406,6.41
15041764,10.0,5.0,2.0,7.0,4.0
15039539,5.0,6.0,5.0,6.653465346534654,7.0
15041663,9.0,24.0,13.0,6.719999999999999,7.56
15041319,9.0,11.0,2.0,8.0,9.92
15040527,7.0,2.0,8.0,7.322033836603896,8.08
15039552,5.0,19.0,5.0,6.359621451104102,7.0
15041358,9.0,20.0,3.0,8.0,4.58
15040468,7.0,3.0,6.0,6.0,7.16
15041364,9.0,26.0,3.0,8.0,4.76
15041681,9.0,12.0,14.0,7.024390243902439,5.68
15041336,9.0,28.0,2.0,8.0,3.57
15041606,9.0,27.0,11.0,6.8108108108108105,12.13
15040581,7.0,26.0,9.0,6.857142857142858,6.6
15041398,9.0,30.0,4.0,7.0,8.36
15041745,10.0,16.0,1.0,9.0,3.8
15041961,10.0,22.0,8.0,5.694915254237289,32.27
15041509,9.0,20.0,8.0,6.596858638743455,9.75
15040211,6.0,16.0,12.0,6.6607929515418505,10.95
15039594,5.0,1.0,7.0,6.017910447761194,5.52
15040309,6.0,24.0,15.0,6.72,6.62
15041071,8.0,5.0,11.0,6.146341463414634,7.11
15041900,10.0,21.0,6.0,6.653465346534654,7.1
15041744,10.0,15.0,1.0,9.0,3.76
15039670,5.0,17.0,9.0,6.222222222222223,6.1
15041172,8.0,16.0,14.0,6.6607929515418505,25.65
15041981,10.0,12.0,9.0,7.024390243902439,10.16
15040217,6.0,22.0,12.0,5.69491525423729,11.95
15041942,10.0,3.0,8.0,5.952755905511811,11.39
15042170,10.0,21.0,15.0,6.653465346534654,14.41
15041672,9.0,3.0,14.0,5.95275590551181,22.7
15041047,8.0,11.0,10.0,6.3197492163009406,6.76
15039692,5.0,9.0,10.0,6.810810810810811,4.68
15040702,7.0,27.0,13.0,6.8108108108108105,6.11
15041548,9.0,29.0,9.0,6.222222163733335,17.81
15039836,5.0,3.0,15.0,5.948497854077254,6.24
15039427,5.0,14.0,1.0,9.0,3.63
15039462,5.0,19.0,2.0,8.0,12.03
15040914,8.0,28.0,5.0,6.054054054054054,5.04
15040636,7.0,21.0,11.0,6.653465346534654,5.43
15040951,8.0,5.0,7.0,6.146341463414634,7.79
15042004,10.0,5.0,10.0,6.146341463414634,14.18
15041153,8.0,27.0,13.0,6.810810810810811,6.94
15041029,8.0,23.0,9.0,6.596858638743456,8.87
15040924,8.0,8.0,6.0,6.72,8.82
15041877,10.0,28.0,5.0,6.054054054054055,6.51
15041520,9.0,1.0,9.0,6.017910447761194,9.59
15039897,6.0,2.0,2.0,9.0,3.62
15042031,10.0,2.0,11.0,7.322033857614808,28.71
15040552,7.0,27.0,8.0,6.8108108108108105,6.7
15039533,5.0,30.0,4.0,7.0,7.0
15040582,7.0,27.0,9.0,6.8108108108108105,6.47
15041115,8.0,19.0,12.0,6.359621451104101,5.98
15040525,7.0,30.0,7.0,6.359621451104101,7.9
15041083,8.0,17.0,11.0,6.222222222222222,9.58
15041068,8.0,2.0,11.0,7.322033898305085,13.88
15041696,9.0,27.0,14.0,6.8108108108108105,12.65
15041436,9.0,8.0,6.0,6.72,15.7
15040133,6.0,28.0,9.0,6.054054054054054,5.66
15040202,6.0,7.0,12.0,6.1214574898785425,4.86
15040624,7.0,9.0,11.0,6.810810810810811,5.9
15040059,6.0,14.0,7.0,6.445012787723785,7.68
15040371,7.0,26.0,2.0,9.0,3.79
15040225,6.0,30.0,12.0,6.359621451104101,4.64
15041662,9.0,23.0,13.0,6.596858638743456,14.77
15040208,6.0,13.0,12.0,6.531317494600432,8.68
15040699,7.0,24.0,13.0,6.72,6.79
15040092,6.0,17.0,8.0,6.222222222222222,8.96
15040087,6.0,12.0,8.0,7.024390243902439,4.5
15040661,7.0,16.0,12.0,6.6607929515418505,15.38
15040660,7.0,15.0,12.0,6.3197492163009406,5.48
15041385,9.0,17.0,4.0,7.0,6.58
15039803,5.0,30.0,13.0,6.3596214511041005,5.4
15041149,8.0,23.0,13.0,6.596858638743456,9.42
15041694,9.0,25.0,14.0,6.631578947368421,7.92
15040161,6.0,26.0,10.0,6.857142857142855,4.97
15040402,7.0,27.0,3.0,9.0,3.91
15039950,6.0,25.0,3.0,8.0,3.68
15040431,7.0,26.0,4.0,8.0,4.6
15040952,8.0,6.0,7.0,6.653465346534654,5.82
15041323,9.0,15.0,2.0,8.0,9.42
15040383,7.0,8.0,3.0,8.0,5.55
15039558,5.0,25.0,5.0,7.0,6.99
15039975,6.0,20.0,4.0,7.0,4.45
15041465,9.0,6.0,7.0,6.653465346534654,6.73
15041514,9.0,25.0,8.0,6.631578947368421,8.01
15040278,6.0,23.0,14.0,6.596858638743456,13.54
15040185,6.0,20.0,11.0,6.596858638743455,5.86
15041828,10.0,9.0,4.0,7.0,4.65
15041309,9.0,1.0,2.0,7.0,9.57
15039815,5.0,12.0,14.0,7.024390243902439,4.22
15041467,9.0,8.0,7.0,6.72,15.23
15040440,7.0,5.0,5.0,6.146341463414634,6.59
15041899,10.0,20.0,6.0,6.596858638743454,15.85
15041590,9.0,11.0,11.0,6.3197492163009406,9.85
15040729,7.0,24.0,14.0,6.72,6.61
15040663,7.0,18.0,12.0,6.857142857142858,8.46
15041809,10.0,20.0,3.0,7.999999999099999,4.54
15039565,5.0,2.0,6.0,7.999999465775109,6.46
15039484,5.0,11.0,3.0,7.0,4.03
15039814,5.0,11.0,14.0,6.3197492163009406,4.3
15041441,9.0,13.0,6.0,6.999999458433879,17.14
15041956,10.0,17.0,8.0,6.222222222222222,15.98
15041333,9.0,25.0,2.0,8.0,3.77
15041967,10.0,28.0,8.0,6.054054054054054,16.05
15039835,5.0,2.0,15.0,7.266055045871568,6.03
15041161,8.0,5.0,14.0,6.146341463414634,10.7
15041448,9.0,20.0,6.0,6.596858638743456,9.22
15041781,10.0,22.0,2.0,7.0,3.63
15040899,8.0,13.0,5.0,7.0,8.16
15041985,10.0,16.0,9.0,6.6607929515418505,27.23
15042096,10.0,7.0,13.0,6.1214574898785425,8.92
15041788,10.0,29.0,2.0,7.0,3.9
15040195,6.0,30.0,11.0,6.359621451104101,14.92
15041710,9.0,11.0,15.0,6.3197492163009406,7.08
15041679,9.0,10.0,14.0,6.319749216300941,13.18
15041780,10.0,21.0,2.0,9.0,3.73
15040068,6.0,23.0,7.0,6.596858638743456,5.64
15039822,5.0,19.0,14.0,6.359621451104101,4.58
15041495,9.0,6.0,8.0,6.653465346534654,6.3
15040740,7.0,5.0,15.0,6.146341463414634,7.32
15042042,10.0,13.0,11.0,6.531317455102969,31.35
15039774,5.0,1.0,13.0,6.017910447761194,5.49
15040403,7.0,28.0,3.0,7.0,4.71
15041489,9.0,30.0,7.0,6.359621451104101,10.04
15039972,6.0,17.0,4.0,7.0,4.67
15042115,10.0,26.0,13.0,6.857142857142858,7.8
15039785,5.0,12.0,13.0,7.024390243902439,4.22
15040618,7.0,3.0,11.0,5.95275590551181,11.31
15040588,7.0,3.0,10.0,5.952755905511809,9.74
15041937,10.0,28.0,7.0,6.054054054054054,9.95
15040556,7.0,1.0,9.0,6.017910447761194,6.25
15039580,5.0,17.0,6.0,6.222222222222223,6.22
15041795,10.0,6.0,3.0,8.0,4.39
15042077,10.0,18.0,12.0,6.857142857142858,15.0
15041880,10.0,1.0,6.0,6.017910447761194,13.11
15040931,8.0,15.0,6.0,6.319749216300941,5.85
15042003,10.0,4.0,10.0,5.976284578679444,35.29
15040857,8.0,1.0,4.0,6.999999207522031,5.89
15039719,5.0,6.0,11.0,6.653465346534654,4.57
15039591,5.0,28.0,6.0,6.054054054054054,4.36
15040343,7.0,28.0,1.0,8.0,3.78
15041770,10.0,11.0,2.0,8.0,4.04
15040101,6.0,26.0,8.0,6.857142857142855,5.09
15040881,8.0,25.0,4.0,7.999998842975206,4.23
15041560,9.0,11.0,10.0,6.3197492163009406,6.49
15040498,7.0,3.0,7.0,5.952755905511812,8.73
15039931,6.0,6.0,3.0,8.0,4.09
15041572,9.0,23.0,10.0,6.596858638743456,14.22
15041285,9.0,7.0,1.0,9.0,4.33
15041719,9.0,20.0,15.0,6.596858638743456,14.29
15040628,7.0,13.0,11.0,6.531317494600432,8.88
15041279,9.0,1.0,1.0,8.0,4.56
15042138,10.0,19.0,14.0,6.3596214511041005,19.44
15041789,10.0,30.0,2.0,8.0,4.28
15041591,9.0,12.0,11.0,7.024390243902439,6.72
15041936,10.0,27.0,7.0,6.810810810810811,9.15
15040884,8.0,28.0,4.0,7.0,5.74
15040919,8.0,3.0,6.0,6.0,6.97
15039579,5.0,16.0,6.0,7.0,6.78
15041739,10.0,10.0,1.0,9.0,3.73
15042098,10.0,9.0,13.0,6.8108108108108105,10.59
15041735,10.0,6.0,1.0,9.0,3.62
15040492,7.0,27.0,6.0,6.8108108108108105,6.3
15041729,9.0,30.0,15.0,6.359621451104101,7.91
15041818,10.0,29.0,3.0,7.0,5.08
15041597,9.0,18.0,11.0,6.857142857142858,8.58
15040822,8.0,26.0,2.0,9.0,4.07
15040469,7.0,4.0,6.0,6.0,6.52
15040125,6.0,20.0,9.0,6.596858638743456,5.56
15041177,8.0,21.0,14.0,6.653465346534652,5.53
15042065,10.0,6.0,12.0,6.653465346534654,10.01
15039782,5.0,9.0,13.0,6.810810810810811,5.04
15041847,10.0,28.0,4.0,7.0,6.94
15039492,5.0,19.0,3.0,8.0,4.11
15039751,5.0,8.0,12.0,6.72,4.98
15040120,6.0,15.0,9.0,6.31974921630094,5.03
15039461,5.0,18.0,2.0,9.0,11.34
15041801,10.0,12.0,3.0,9.0,4.25
15040683,7.0,8.0,13.0,6.72,8.47
15042043,10.0,14.0,11.0,6.445012787723785,8.62
15041016,8.0,10.0,9.0,6.319749216300941,9.26
15040819,8.0,23.0,2.0,8.0,4.13
15039728,5.0,15.0,11.0,6.31974921630094,4.91
15040109,6.0,4.0,9.0,5.976284584980233,8.01
15041963,10.0,24.0,8.0,6.7200000000000015,13.63
15040548,7.0,23.0,8.0,6.596858638743456,8.77
15041666,9.0,27.0,13.0,6.8108108108108105,13.77
15040003,6.0,18.0,5.0,6.857142857142858,5.41
15041769,10.0,10.0,2.0,8.0,4.33
15039586,5.0,23.0,6.0,6.596858638743456,4.59
15041338,9.0,30.0,2.0,8.0,4.18
15042110,10.0,21.0,13.0,6.653465346534654,7.17
15041342,9.0,4.0,3.0,7.0,5.58
15041500,9.0,11.0,8.0,6.3197492163009406,6.69
15041585,9.0,6.0,11.0,6.653465346534654,6.08
15041705,9.0,6.0,15.0,6.653465346534654,6.14
15040554,7.0,29.0,8.0,6.222222222222222,9.73
15040216,6.0,21.0,12.0,6.653465346534654,4.93
15039480,5.0,7.0,3.0,7.0,12.0
15041660,9.0,21.0,13.0,6.653465346534654,6.05
15039505,5.0,2.0,4.0,8.0,4.15
15039926,6.0,1.0,3.0,6.999999013281761,4.2
15040795,8.0,29.0,1.0,8.0,3.41
15040716,7.0,11.0,14.0,6.3197492163009406,5.51
15040421,7.0,16.0,4.0,7.0,5.97
15042173,10.0,24.0,15.0,6.719999999999999,8.64
15041518,9.0,29.0,8.0,6.222222222222223,12.55
15040694,7.0,19.0,13.0,6.3596214511041005,6.41
15040237,6.0,12.0,13.0,7.024390243902439,4.79
15040459,7.0,24.0,5.0,7.0,5.56
15040487,7.0,22.0,6.0,5.999999598118065,15.57
15039561,5.0,28.0,5.0,6.054054054054054,6.98
15041148,8.0,22.0,13.0,5.694915254237288,35.41
15040226,6.0,1.0,13.0,6.017910447761194,6.24
15041122,8.0,26.0,12.0,6.857142857142858,8.78
15041376,9.0,8.0,4.0,7.0,6.27
15041403,9.0,5.0,5.0,6.146341463414635,7.14
15040766,7.0,30.0,15.0,6.359621451104101,7.45
15041034,8.0,28.0,9.0,6.054054054054054,7.69
15041447,9.0,19.0,6.0,6.3596214511041005,8.02
15040318,7.0,3.0,1.0,9.0,3.95
15040565,7.0,10.0,9.0,6.3197492163009406,6.5
15039656,5.0,3.0,9.0,5.95275590551181,6.12
15041066,8.0,30.0,10.0,6.359621451104101,7.9
15042167,10.0,18.0,15.0,6.857142857142858,21.45
15040295,6.0,10.0,15.0,6.3197492163009406,4.88
15039677,5.0,24.0,9.0,6.720000000000001,6.21
15041524,9.0,5.0,9.0,6.146341463414635,7.92
15041613,9.0,4.0,12.0,5.976284584980237,9.81
15041555,9.0,6.0,10.0,6.653465346534654,6.13
15040047,6.0,2.0,7.0,7.3220338983050866,6.66
15040656,7.0,11.0,12.0,6.3197492163009406,5.62
15040801,8.0,5.0,2.0,7.0,4.09
15040583,7.0,28.0,9.0,6.054054054054054,8.34
15039858,5.0,25.0,15.0,6.63157894736842,4.65
15041321,9.0,13.0,2.0,8.0,9.2
15041601,9.0,22.0,11.0,5.6949151205625315,38.94
15041054,8.0,18.0,10.0,6.857142857142858,7.66
15041792,10.0,3.0,3.0,7.0,4.53
15041821,10.0,2.0,4.0,7.999999999099982,4.73
15040298,6.0,13.0,15.0,6.531317494600432,12.09
15040541,7.0,16.0,8.0,6.6607929515418505,12.59
15039846,5.0,13.0,15.0,6.491803278688525,6.61
15039829,5.0,26.0,14.0,6.857142857142858,4.88
15041940,10.0,1.0,8.0,6.017910447761194,10.77
15041906,10.0,27.0,6.0,6.81081081081081,8.12
15040752,7.0,17.0,15.0,6.222222222222223,9.78
15041999,10.0,30.0,9.0,6.359621451104101,17.66
15041755,10.0,26.0,1.0,9.0,3.86
15040797,8.0,1.0,2.0,6.999998763638598,4.2
15040850,8.0,24.0,3.0,8.0,4.51
15041567,9.0,18.0,10.0,6.857142857142858,11.81
15041951,10.0,12.0,8.0,7.024390243902439,5.09
15041840,10.0,21.0,4.0,7.0,5.15
15041157,8.0,1.0,14.0,6.017910447761189,8.45
15041464,9.0,5.0,7.0,6.146341463414635,9.11
15040455,7.0,20.0,5.0,6.999999733363972,6.54
15040846,8.0,20.0,3.0,8.0,6.53
15041838,10.0,19.0,4.0,6.999999417885257,6.81
15040350,7.0,5.0,2.0,7.0,4.21
15039977,6.0,22.0,4.0,6.0,4.61
15039715,5.0,2.0,11.0,7.266055045871568,6.52
15039454,5.0,11.0,2.0,8.0,11.76
15041990,10.0,21.0,9.0,6.653465346534654,11.97
15041164,8.0,8.0,14.0,6.72,11.35
15041030,8.0,24.0,9.0,6.72,6.25
15041707,9.0,8.0,15.0,6.72,17.87
15041186,8.0,30.0,14.0,6.359621451104101,6.91
15042050,10.0,21.0,11.0,6.653465346534654,9.51
15041866,10.0,17.0,5.0,6.999999345977778,7.34
15039959,6.0,4.0,4.0,6.0,4.9
15042013,10.0,14.0,10.0,6.445012787723785,8.5
15039550,5.0,17.0,5.0,7.0,13.39
15040546,7.0,21.0,8.0,6.653465346534654,5.16
15042032,10.0,3.0,11.0,5.952755905511809,17.61
15041109,8.0,13.0,12.0,6.531317494600433,19.69
15039729,5.0,16.0,11.0,6.631578947368421,6.69
15040464,7.0,29.0,5.0,6.9999992230623835,6.71
15039794,5.0,21.0,13.0,6.653465346534653,4.69
15039734,5.0,21.0,11.0,6.653465346534653,4.67
15042073,10.0,14.0,12.0,6.445012787723785,8.86
15039839,5.0,6.0,15.0,6.653465346534654,4.79
15040840,8.0,14.0,3.0,7.0,6.56
15041085,8.0,19.0,11.0,6.359621451104101,8.65
15039445,5.0,2.0,2.0,9.0,11.61
15039766,5.0,23.0,12.0,6.596858638743456,5.62
15041800,10.0,11.0,3.0,7.0,4.92
15041731,10.0,2.0,1.0,9.0,3.74
15039898,6.0,3.0,2.0,7.0,3.97
15041851,10.0,2.0,5.0,8.0,6.25
15039575,5.0,12.0,6.0,7.024390243902439,4.92
15041163,8.0,7.0,14.0,6.121457489878543,5.92
15040422,7.0,17.0,4.0,6.999999262557275,7.18
15041573,9.0,24.0,10.0,6.719999999999999,8.05
15039566,5.0,3.0,6.0,6.0,5.0
15041886,10.0,7.0,6.0,6.1214574898785425,7.8
15039808,5.0,5.0,14.0,6.146341463414635,4.84
15041533,9.0,14.0,9.0,6.445012787723785,22.41
15041552,9.0,3.0,10.0,5.952755905511811,17.64
15040181,6.0,16.0,11.0,6.6607929515418505,12.98
15040807,8.0,11.0,2.0,8.0,3.81
15040666,7.0,21.0,12.0,6.653465346534654,4.98
15041543,9.0,24.0,9.0,6.719999999999999,7.97
15039996,6.0,11.0,5.0,6.3197492163009406,5.67
15040159,6.0,24.0,10.0,6.72,6.68
15040615,7.0,30.0,10.0,6.359621451104101,7.27
15039672,5.0,19.0,9.0,6.359621451104101,4.68
15040687,7.0,12.0,13.0,7.024390243902439,4.57
15041005,8.0,29.0,8.0,6.222221612253157,14.5
15040674,7.0,29.0,12.0,6.222222222222223,22.83
15039987,6.0,2.0,5.0,8.0,5.78
15039448,5.0,5.0,2.0,7.0,11.46
15041479,9.0,20.0,7.0,6.596858600063532,12.38
15040395,7.0,20.0,3.0,8.0,3.68
15042117,10.0,28.0,13.0,6.054054054054054,11.58
15040189,6.0,24.0,11.0,6.72,6.56
15041868,10.0,19.0,5.0,6.3596214511041005,6.66
15039623,5.0,30.0,7.0,6.359621451104101,5.25
15041128,8.0,2.0,13.0,7.322033898305086,16.22
15040845,8.0,19.0,3.0,8.0,6.54
15040617,7.0,2.0,11.0,7.322033898305085,10.18
15040432,7.0,27.0,4.0,7.0,4.61
15039621,5.0,28.0,7.0,6.054054054054054,4.4
15040843,8.0,17.0,3.0,7.0,6.63
15039956,6.0,1.0,4.0,7.0,4.49
15041888,10.0,9.0,6.0,6.810810810810811,5.75
15040926,8.0,10.0,6.0,6.319749216300941,8.85
15042033,10.0,4.0,11.0,5.976284584980237,20.51
15040609,7.0,24.0,10.0,6.72,6.73
15042113,10.0,24.0,13.0,6.719999999999999,13.07
15041130,8.0,4.0,13.0,5.976284584980236,14.32
15039801,5.0,28.0,13.0,6.054054054054054,5.15
15041958,10.0,19.0,8.0,6.359621451104101,27.3
15041957,10.0,18.0,8.0,6.857142857142858,15.93
15041878,10.0,29.0,5.0,6.9999990307692235,7.51
15042079,10.0,20.0,12.0,6.5968586387434565,25.53
15042176,10.0,27.0,15.0,6.810810810810811,12.39
15041529,9.0,10.0,9.0,6.319749216300941,11.88
15039872,6.0,7.0,1.0,9.0,3.63
15039518,5.0,15.0,4.0,6.999999999999999,7.13
15040587,7.0,2.0,10.0,7.322033743405049,8.46
15042029,10.0,30.0,10.0,6.359621451104101,8.29
15041348,9.0,10.0,3.0,7.0,5.37
15041081,8.0,15.0,11.0,6.31974921630094,8.05
15042026,10.0,27.0,10.0,6.8108108108108105,15.81
15040918,8.0,2.0,6.0,7.99999943265069,7.75
15041685,9.0,16.0,14.0,6.6607929515418505,43.19
15041534,9.0,15.0,9.0,6.3197492163009406,9.32
15040115,6.0,10.0,9.0,6.3197492163009406,5.22
15039508,5.0,5.0,4.0,7.0,7.33
15041001,8.0,25.0,8.0,6.63157894736842,5.62
15040473,7.0,8.0,6.0,6.72,6.11
15041428,9.0,30.0,5.0,6.359621451104101,11.16
15040112,6.0,7.0,9.0,6.1214574898785425,4.64
15041962,10.0,23.0,8.0,6.596858453846165,15.81
15042016,10.0,17.0,10.0,6.222222222222222,13.76
15040524,7.0,29.0,7.0,6.222222222222222,15.08
15040831,8.0,5.0,3.0,7.0,6.56
15040949,8.0,3.0,7.0,5.952755905511811,8.83
15041202,8.0,16.0,15.0,6.6607929515418505,30.1
15041473,9.0,14.0,7.0,6.445012787723786,11.16
15040025,6.0,10.0,6.0,6.3197492163009406,5.47
15041049,8.0,13.0,10.0,6.531317494600432,21.65
15039513,5.0,10.0,4.0,7.0,7.17
15040967,8.0,21.0,7.0,6.653465346534652,5.47
15042057,10.0,28.0,11.0,6.054054054054054,11.69
15039961,6.0,6.0,4.0,7.0,5.24
15040301,6.0,16.0,15.0,6.6607929515418505,10.86
15040289,6.0,4.0,15.0,5.976284584980236,8.31
15040686,7.0,11.0,13.0,6.3197492163009406,5.5
15040104,6.0,29.0,8.0,6.222222222222222,8.05
15041289,9.0,11.0,1.0,9.0,9.02
15040235,6.0,10.0,13.0,6.3197492163009406,4.74
15040821,8.0,25.0,2.0,8.0,3.94
15041629,9.0,20.0,12.0,6.596858638743456,20.48
15041205,8.0,19.0,15.0,6.359621451104101,5.55
15041141,8.0,15.0,13.0,6.31974921630094,6.21
15040984,8.0,8.0,8.0,6.72,16.06
15039655,5.0,2.0,9.0,7.322033898305085,6.03
15040317,7.0,2.0,1.0,9.0,3.95
15040713,7.0,8.0,14.0,6.72,6.88
15041522,9.0,3.0,9.0,5.952755905511812,14.39
15040419,7.0,14.0,4.0,6.999999415026541,5.3
15040862,8.0,6.0,4.0,7.0,5.04
15040649,7.0,4.0,12.0,5.976284584980239,8.96
15039676,5.0,23.0,9.0,6.596858638743456,5.86
15041608,9.0,29.0,11.0,6.222222222222222,16.76
15040158,6.0,23.0,10.0,6.596858638743456,5.93
15041711,9.0,12.0,15.0,7.024390243902439,5.62
15040571,7.0,16.0,9.0,6.6607929515418505,15.48
15041754,10.0,25.0,1.0,8.0,3.75
15039601,5.0,8.0,7.0,6.72,4.71
15041859,10.0,10.0,5.0,6.3197492163009406,6.67
15041028,8.0,22.0,9.0,5.694915254237289,24.65
15040641,7.0,26.0,11.0,6.857142857142858,5.99
15040391,7.0,16.0,3.0,7.999999998199998,4.49
15041332,9.0,24.0,2.0,9.0,3.5
15039982,6.0,27.0,4.0,7.0,4.29
15040844,8.0,18.0,3.0,8.0,6.75
15040595,7.0,10.0,10.0,6.3197492163009406,6.45
15039428,5.0,15.0,1.0,9.0,3.66
15041641,9.0,2.0,13.0,7.322033898305085,18.07
15040261,6.0,6.0,14.0,6.653465346534654,6.96
15041785,10.0,26.0,2.0,9.0,3.39
15039424,5.0,11.0,1.0,9.0,3.54
15039583,5.0,20.0,6.0,6.596858638743456,5.33
15040696,7.0,21.0,13.0,6.653465346534654,5.18
15040449,7.0,14.0,5.0,6.999998673127098,8.07
15041295,9.0,17.0,1.0,8.0,6.06
15040928,8.0,12.0,6.0,7.02439024390244,5.15
15040981,8.0,5.0,8.0,6.146341463414634,7.66
15041012,8.0,6.0,9.0,6.653465346534654,5.27
15039651,5.0,28.0,8.0,6.054054054054054,4.48
15040706,7.0,1.0,14.0,6.017910447761194,6.3
15040182,6.0,17.0,11.0,6.222222222222222,7.0
15040515,7.0,20.0,7.0,6.596858638743456,6.85
15040022,6.0,7.0,6.0,6.1214574898785425,5.19
15041102,8.0,6.0,12.0,6.653465346534654,5.6
15041811,10.0,22.0,3.0,7.0,4.87
15040493,7.0,28.0,6.0,6.0540540540540535,6.96
15039884,6.0,19.0,1.0,8.0,3.75
15041082,8.0,16.0,11.0,6.6607929515418505,25.55
15039573,5.0,10.0,6.0,6.319749216300941,5.02
15039511,5.0,8.0,4.0,7.0,7.17
15040315,6.0,30.0,15.0,6.359621451104101,4.18
15039687,5.0,4.0,10.0,5.974137931034482,6.1
15040193,6.0,28.0,11.0,6.054054054054054,16.31
15040887,8.0,1.0,5.0,6.017910447761193,7.81
15041390,9.0,22.0,4.0,6.0,10.4
15041581,9.0,2.0,11.0,7.322033898305084,30.65
15040652,7.0,7.0,12.0,6.121457489878543,5.48
15039691,5.0,8.0,10.0,6.72,4.75
15040488,7.0,23.0,6.0,6.596858638743456,7.32
15039499,5.0,26.0,3.0,8.0,3.85
15040737,7.0,2.0,15.0,7.322033898305085,10.84
15040000,6.0,15.0,5.0,6.319749216300941,5.01
15041571,9.0,22.0,10.0,5.694914572763497,33.72
15040997,8.0,21.0,8.0,6.653465346534652,5.47
15042145,10.0,26.0,14.0,6.857142857142858,7.49
15039466,5.0,23.0,2.0,8.0,11.66
15041209,8.0,23.0,15.0,6.596858638743456,12.18
15041657,9.0,18.0,13.0,6.857142857142858,9.31
15039937,6.0,12.0,3.0,9.0,3.85
15040536,7.0,11.0,8.0,6.3197492163009406,5.55
15039489,5.0,16.0,3.0,8.0,4.92
15040290,6.0,5.0,15.0,6.146341463414634,5.61
15039979,6.0,24.0,4.0,7.0,4.62
15040622,7.0,7.0,11.0,6.121457489878543,5.51
15040292,6.0,7.0,15.0,6.1214574898785425,4.88
15041576,9.0,27.0,10.0,6.8108108108108105,14.41
15041200,8.0,14.0,15.0,6.445012787723785,11.44
15040179,6.0,14.0,11.0,6.445012787723785,9.79
15039570,5.0,7.0,6.0,6.1214574898785425,4.15
15039473,5.0,30.0,2.0,8.0,11.49
15040965,8.0,19.0,7.0,6.359621451104101,5.7
15039991,6.0,6.0,5.0,6.653465346534653,5.61
15040262,6.0,7.0,14.0,6.1214574898785425,5.04
15039992,6.0,7.0,5.0,6.1214574898785425,4.99
15040974,8.0,28.0,7.0,6.054054054054054,7.76
15041928,10.0,19.0,7.0,6.3596214511041005,17.37
